newsDate,content,id,stockDate,start,end,flag,nikkeiFlag,predictScore
23/07/27,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー2023年7月31日（月）から8月4日（金）まで、夏季休業とさせていただきます。皆さまにはご不便をお掛けいたしますが、返信が8月7日（月）以降になりますことをご承知おきください。株式会社SCREENホールディングス　広報･IR室IR部Tel:075-414-7233Fax:075-414-7231URL:www.screen.co.jp/contact/ir掲載されている情報は発表時のものです。最新情報と異なる場合がありますのでご了承ください。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",21cbd1f8a181252611c1413849218f5406c2225e29eba091973a6d113f2983e4,23/07/27,7610.0,7837.0,2,2,-5.833
23/07/28,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",1bcd5f4cd3bd526e933909ad76cfe86371db4f749586a8698b430601af4c6318,23/07/28,7785.0,7910.0,2,2,-3.166
23/07/28,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",1bcd5f4cd3bd526e933909ad76cfe86371db4f749586a8698b430601af4c6318,23/07/28,7785.0,7910.0,2,2,-3.166
23/07/31,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",f9a8d32b0db4f0147fdb05fe697003d4cbfe8d157361e0fdb666e70d2caeaef6,23/07/31,7930.0,7670.0,1,2,0.0
23/07/31,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",f9a8d32b0db4f0147fdb05fe697003d4cbfe8d157361e0fdb666e70d2caeaef6,23/07/31,7930.0,7670.0,1,2,0.0
23/07/31,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",f9a8d32b0db4f0147fdb05fe697003d4cbfe8d157361e0fdb666e70d2caeaef6,23/07/31,7930.0,7670.0,1,2,0.0
23/08/10,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",1c830c865e3d7bc315efe69f71bc4a9528c436748d860b286f1905e024299f27,23/08/10,7207.0,7335.0,2,2,0.1666
23/08/31,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",383a4b33c70b2500314d7ddde384b9ec45cc12a0a5040d8106828a8234e9cc0c,23/08/31,7390.0,7425.0,2,2,3.0
23/09/25,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",1373d4b5583727830e66e0f67a7f6714a0705e482ce0b5caa34b53cd65bef5b6,23/09/25,7260.0,7502.0,2,2,2.0
23/09/26,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",086abc91c0671ace5bacc76dcae80e34da267b02f70b57f42721b2dab555aebe,23/09/26,7495.0,7215.0,1,1,-5.166
23/09/26,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",086abc91c0671ace5bacc76dcae80e34da267b02f70b57f42721b2dab555aebe,23/09/26,7495.0,7215.0,1,1,-5.166
23/09/29,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",df5c8cf269ddca0f00d9fdcbac172c89cd97c765bc732a66f6b075ee65a68a15,23/09/29,7438.0,7281.0,1,1,-5.166
23/09/29,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー※PDF形式のファイルをご覧になるにはAdobe社のAdobeReaderが必要です。AdobeReaderがインストールされていない場合は、こちらからダウンロードしてください（無料）。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",06b148a09b992bbd7293630d36b377390f53341b3f78f05491e5086d261025aa,23/09/29,7438.0,7281.0,1,1,-5.166
23/10/06,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー2023年10月6日現在安井健二※この一覧表は、投資家の皆さまに当社の業績などを分析、予測などを行っているアナリストならびにその所属機関についての情報を提供する趣旨で掲載しており、当社株式の売買を勧誘、推奨するものではありません。なお、このリストは、1年以内に当社に関するレポートの発行を当社で確認できた方を掲載したものです。全ての情報が最新ではない可能性があることをご了承ください。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",b7224be53f30fdeb5c4bef490c21d9b160970679d1a40374c43a7c39cb72d436,23/10/06,7230.0,7142.0,1,1,5.6666
23/10/10,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー誠に勝手ながら、10月11日（水）は弊社創立記念日のため、休業とさせていただきます。皆さまにはご不便をお掛けいたしますが、返信が10月12日（木）以降になりますことをご承知おきください。株式会社SCREENホールディングス　広報･IR室IR部Tel:075-414-7233Fax:075-414-7231URL:www.screen.co.jp/contact/ir掲載されている情報は発表時のものです。最新情報と異なる場合がありますのでご了承ください。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",e85b0e19dc77b16c1a28975347de57d139e32a58613540fd61c041623cf03be6,23/10/10,7270.0,7287.0,2,2,0.1666
23/10/31,"エレクトロニクスメディア・情報ライフサイエンス検査計測エネルギー決算短信(2023年10月)決算説明会資料(2023年10月)決算説明会説明文（ノート）(2023年11月)決算説明会/追加関連Q&A(11/1、11/27)四半期報告書(2023年11月)決算短信(2023年7月)決算説明会資料(2023年7月)決算説明会説明文（ノート）(2023年7月)決算説明会/追加関連Q&A(7/31、8/31)四半期報告書(2023年8月)2024年3月期IRデイ資料(2023年9月25日)2024年3月期IRデイQ&A(2023年9月26日)※記載の年月は発行月を表しています。株主・投資家情報Copyright©2023SCREENHoldingsCo.,Ltd.AllRightsReserved.",c8d392d731c4d29e82055e788509acaacac5d61515bf95e61df5b83f25d4bd2b,23/10/31,7169.0,6934.0,1,2,3.6666
23/10/31,"2023年10月31日各 位会 社 名 株式会社SCREENホールディングス代 表 者 名 取締役社長 廣江 敏朗（コード番号7735 東証プライム市場）問 合 せ 先 執行役員 経理・財務室長 宮川 明彦TEL （075）414 - 71552025年満期ユーロ円建取得条項付転換社債型新株予約権付社債の転換価額の調整に関するお知らせ当社が発行した2025年満期ユーロ円建取得条項付転換社債型新株予約権付社債の転換価額が下記のとおり調整されることとなりましたので、お知らせいたします。記１．転換価額の調整（銘 柄） （調整前転換価額） （調整後転換価額）2025年満期ユーロ円建取得条項付5,968.2円 5,961.3円転換社債型新株予約権付社債２．適 用 日 2023年10月１日以降３．調整事由2023年10月31日開催の取締役会において2024年３月期の中間配当を１株につき167円と決定されたことに伴い、2025年満期ユーロ円建取得条項付転換社債型新株予約権付社債の転換価額調整条項に従い、当該転換価額を調整するものであります。（注）当社は、2023年10月１日付で普通株式１株につき２株の割合で株式分割を行っております。2024年３月期の中間配当につきましては、配当基準日が2023年９月30日となりますので、当該株式分割実施前の実際の配当金の額を記載しております。以 上- 1 -",618ac9bcec139d95e0af33d97526fb6d0a29c3ab6d8e7d42f95e8cecb89df854,23/10/31,7169.0,6934.0,1,2,3.6666
