newsDate,content,stockDate,start,end,flag,nikkeiFlag,predictScore
23/07/14, JALは、アドベンチャーツーリズム（以下、AT）における世界最大のイベントである「アドベンチャートラベル・ワールドサミット北海道・日本（以下、ATWS2023）」のトップパートナーに認定されました。 ATWS2023の協賛内容として、機内誌や機内ビデオプログラムを通じてアドベンチャートラベルの魅力やガイドの活躍を発信するとともに、参画内容として、開催地北海道のアイヌ文化をテーマにした特別ツアーを催行します。（詳細別添） また、トップパートナーとして、ATを日本の観光産業における重要な事業領域と位置付け、旅行者に新たな体験価値（*1）を提供するだけでなく、SDGsや地域資産を、観光を通じて経済価値に結び付ける取り組みを推進し、成長と確立を目指します。 【背景】 モノの所有から体験を重視する「コト消費」へ消費者の関心が移っており、ATのグローバル市場は急拡大しています。2017年に作成されたMedia Fact Sheet（ATTA）によると、世界で約72兆円にのぼる旅行形態と見られています。 ATは従来の旅行形態と比較して、富裕層割合が高く、長期滞在を好み、旅行者一人当たりの消費額が大きいことなど地域への経済波及効果が大きいとされています。 日本でもインバウンド需要の増加に伴い、ATへの需要が高まっていますが、日本においてはATの認知度の低さや受け入れ環境の整備、ガイドの不足などが課題となっています。 こうした背景を踏まえ、JALは、ATの認知向上を図る「普及活動」、地域毎の「受入環境整備」やATを牽引する人材を育成するための「AT推進人材養成」(*2)を推進し、魅力ある商品造成・販売を進めることで新たな人財の創出とインバウンド及び国内の需要に対して持続可能な観光を推進します。 (*1)ATの体験価値： 「今までにないユニークな体験」・「自己変革」・「健康であること」・「挑戦」・「ローインパクト」　　　　　　　　　(*2)アドベンチャーツーリズムアカデミー（一般社団法人日本アドベンチャーツーリズム協議会）との連携を行います。  【商品造成】 日本においてATの認知度が低いという課題を解決するために、地域の魅力を引き出したAT商品を造成します。これにより訪れる人々に地域の魅力を伝えるだけではなく、AT体験を希望する幅広い層にもアピールします。 さらに、欧米のAT市場の中心となっている富裕層から気軽にATを楽しみたい人まで、それぞれのターゲットに合わせた商品を造成します。多くの人々にATによる自己の内面的な変容を感じていただくことで、ATの魅力や付加価値を知っていただき、さらに体験価値の高いガイド付きツアーへの参加の動機付けとなるような要素を取り入れた商品展開を目指します。  【AT推進人材の養成】 アドベンチャーツーリズムアカデミー（*3）においては、7月18日に創設記念シンポジウムを開催し、AT推進に関わる省庁、民間企業、自治体など約130名の関係者が一同に会して有識者の方々による講演やパネルディスカッションを行うことで、AT推進人材の養成に向けた取り組みを加速させていきます。 このシンポジウムは、AT推進人材の養成を重視しており、関係者が情報を共有し、ネットワーキングを図る機会を提供します。省庁や民間企業、自治体の代表者は、自身の経験や知識を共有し、相互に学び合うことで、より効果的なAT推進策を模索します。 （*3）日本アドベンチャーツーリズム協議会、JAL、JTBは共同で、 「アドベンチャーツーリズムアカデミー」を創設 JALは、ATWS2023を契機に、ATのさらなる普及と発展に努め、地域の自然環境・社会文化・経済の課題を解決し、関係する人々の心を豊かにすることで、新たな人流の創出と持続可能な観光の推進に取り組んでまいります。 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/14,"3,039.0","3,006.0",1,1,-1.5
23/07/14,（共同リリース） 2023年7月14日 日本航空株式会社 株式会社 KAMMUI 日本航空株式会社（本社：東京都品川区、代表取締役社長：赤坂 祐二、以下「JAL」）と株式会社KAMMUI（本社：東京都目黒区、代表取締役社長：マックス・マッキー、以下「KAMMUI」）は、新たな人流創出による地域活性化に向け、インバウンド向けのプレミアムなアドベンチャーツーリズム(以下、「AT」)市場開拓と普及を共同で推進します。 (*1)「アクティビティ」「自然」「異文化体験」の3つの要素のうち、2つ以上を組み合わせた旅行形態。アクティビティを通じて自然体験や異文化体験を行い、地域の人々と双方向で触れ合い楽しみながら、その土地の自然と文化をより深く知ることで自分の内面が変わっていくような旅行形態を指します。 【提携の背景】 ATは、従来の旅行形態と比較して、旅行者一人当たりの消費額や地域への経済波及効果が大きく、欧米などで旅行を通じた地域貢献を重要視する富裕層を中心に人気が高まっています。日本でも、インバウンド増加に伴い需要が伸びる一方、受入環境の整備や、知識やスキルを備えたガイドの不足が課題となっています。 両社は、JALが国内外へ展開している販売網と、Kammuiが日本各地で提供している多様なAT商品を掛け合わせ、自然の素晴らしさを身近に体験できるコンテンツ造成を通し、インバウンド向けを中心としたATの価値向上と、限定体験と高品質な宿泊施設を提供するプレミアムなAT市場開拓に向け、さまざまな取り組みを推進してまいります。 【取組概要】 A. インバウンド対応可能な、AT推進人材の養成 JALが加盟する日本アドベンチャーツーリズム協議会（JATO）、ATの領域におけるもっとも大きな業界団体であるATTA（Adventure Travel Trade Association）と連携し、世界水準のATの普及を目指して、インバウンドに対応できるアドベンチャートラベルを推進できる人材の養成に取り組みます。各地域でAT推進のリーダーとしての役割を担う人材の育成、ネットワークの構築を進め、さらなるATの推進を図ります。 【参考】　Kammuiについて Kammui.comは、日本を代表するガイド、インストラクター、ツアーオペレーターと提携し、初心者から上級者まで楽しめる、プレミアムな自然体験の場を提供するマッチングプラットフォームです。 URL：https://kammui.com/ JALの取り組みについて 2023年7月13日付プレスリリース第23033号 「日本におけるアドベンチャーツーリズム推進に取り組みます」 参照URL：https://press.jal.co.jp/ja/release/202307/007494.htm 以上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/14,"3,039.0","3,006.0",1,1,-1.5
23/07/18,～日本の航空会社として、初めて中東への直行便を運航します～ ～日本の航空会社として、初めて中東への直行便を運航します～ JALは、羽田=ドーハ線を新規開設することを決定しました。2024年度夏期ダイヤより、毎日運航します。 日本の航空会社としては初めての中東への直行便となります。 さらに、JALと同じワンワールドアライアンスメンバーであるカタール航空の国際線ネットワークを通じ、ドーハから中東・アフリカ・南米方面にも接続が可能です。 カタールの首都ドーハは、世界でも珍しい、伝統と現代が融合した都市です。自国の遺産を大切にしつつも、移民や旅行者向けに近代的な設備、ホテル、インフラを提供しており、さまざまな国の文化・料理が交錯しています。また、南西部に広がる砂漠での体験、文化的に貴重な博物館や美術館への訪問、F1やサッカーに代表される世界規模のスポーツイベント観戦など、興味をそそるアクティビティが揃う、魅力あふれる都市です。 JALグループは、移動を通じた関係・つながりを創造することで社会的・経済的価値を創出し、社会の進歩発展に貢献出来るよう、今後も路線ネットワークに磨きをかけるとともに、お客さまの利便性、快適性、商品・　サービスの品質の向上にチャレンジしてまいります。  ・具体的なダイヤは別途お知らせします。 ・具体的な航空券の予約・販売開始日については、確定次第ご案内します。 ・カタール航空のコードシェアを実施します。なお、既に実施しているカタール航空運航の東京＝ドーハ線のJALコードシェアも引き続き実施します。 ・これらのスケジュールは関係当局への申請と認可を前提としています。各スケジュールは今後、追加や変更が生じる可能性があります。 【カタール航空について】 カタール航空は、SKYTRAX社(*1)の2023年「ワールド・エアライン・アワード」において、ビジネスクラスの総合評価が世界で最も優れている航空会社として、「ワールド・ベスト・ビジネスクラス」部門1位を受賞（10度目）しました。加えて、「中東最優秀航空会社」、「世界最優秀ビジネスクラスラウンジ」、「世界最優秀ビジネスクラスラウンジダイニング」を受賞しました。過去にも「世界最優秀航空会社」を7回受賞しています（2011・12・15・17・19・21・22年)。 カタール航空は、ドーハのハマド国際空港を拠点として世界160以上の空港へ就航しております。ハマド国際空港はSkytraxによって2021年と2022年に「世界最優秀空港」と評価されました。2023年には世界第2位の空港として評価され、「中東最優秀空港」を9年連続で受賞し、さらに「世界最優秀空港ショッピング」を受賞しております。 (*1)英国を拠点とする航空会社の格付け会社 https://skytraxratings.com/the-worlds-5-star-airline  以上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/18,"2,996.5","3,005.0",2,2,-3.166
23/07/18,【JAL Web サイトの新機能】 ・2023年7月下旬から、JALのWebサイトの空席照会結果画面に、スプリング・ジャパンとジェットスター・ジャパンの国内線のスケジュールが表示される。 ・各航空会社のWebサイトへのリンクが表示され、直接各社のWebサイトにアクセスし予約や購入が可能。 ・LCC便を表示または非表示にする機能が追加され、お客様の利用シーンに合わせた選択が可能。 【JAL Web サイトの新機能】 ・2023年7月下旬から、JALのWebサイトの空席照会結果画面に、スプリング・ジャパンとジェットスター・ジャパンの国内線のスケジュールが表示される。 ・各航空会社のWebサイトへのリンクが表示され、直接各社のWebサイトにアクセスし予約や購入が可能。 ・LCC便を表示または非表示にする機能が追加され、お客様の利用シーンに合わせた選択が可能。 日本航空株式会社（本社：東京都品川区、代表取締役社長：赤坂祐二、以下「JAL」）とJALグループの LCCであるスプリング・ジャパン株式会社（本社：千葉県成田市、代表取締役社長：米澤 章、以下：「SJO」）およびジェットスター・ジャパン株式会社（本社：千葉県成田市、代表取締役社長：片岡優、以下「JJP」）は、お客さまの多様なニーズにお応えするため、JAL Webサイトの空席照会結果画面でSJOとJJPの国内線全便のスケジュール照会と各社Webサイトへのリンク表示を開始します。 【概要】 対象便 ：スプリング・ジャパン、ジェットスター・ジャパンの国内線全便 開始時期：2023 年7 月下旬以降を予定 ＜空席照会結果画面のイメージ＞  ※PC サイト・モバイルサイト、 JAL アプリの新規予約時の空席照会が対象です 。 ※空席・運賃のご案内およびご予約・ご購入はSJO ・ JJP 各社の Web サイトでのご案内となります 。 【Webサイト連携記念　SJO・JJPのご搭乗でJALマイルプレゼントキャンペーン】 概要：SJO・JJP国内線に搭乗し、マイル積算対象となったお客さまに、搭乗毎に100マイルをプレゼント 期間：2023年9月1日（金）～9月30日（土） ※JAL Webサイトからの空席照会に関わらず、条件を満たすすべてのお客さまが対象です。 ※マイル積算時期は2023年10月末頃予定しています。 ＜登録方法＞ ①SJOにご搭乗のお客さま 「スプリング・ジャパンに乗ってJALのマイルをもらおうキャンペーン」対象運賃・期間にSJOに搭乗し、キャンペーンに登録いただくと、キャンペーンでもらえるマイルに加えて+100マイルをプレゼントします。 URL：https://www.jal.co.jp/jp/ja/121campaign/2022/sjo/ ※2023年10月10日（火）までに参加登録が必要です。 ②JJPにご搭乗のお客さま JJPのＷebサイトより対象運賃にて航空券のご購入時のフライト特典として、JMBマイルを選択し、お得意様番号をご登録のうえ対象期間にJJPにご搭乗いただくと、通常のフライトマイルに加えて+100マイルをプレゼントします。 URL：https://www.jal.co.jp/jmb/earn/travel/flight/gk.html ※対象期間の搭乗でも、フライトマイルの事後登録の場合は+100マイルの積算対象外です。 JALグループはこれからもお客さまの多様なニーズにお応えするため、幅広い選択肢を用意し、さらなる利便性の向上に努めてまいります。 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/18,"2,996.5","3,005.0",2,2,-3.166
23/07/20,"日本航空株式会社（本社:東京都品川区、代表取締役社長：赤坂 祐二、 以下 JAL）は、2023年2月に発表した「KOKYO NFT(*1)」よりNFT(*2)事業に取り組んでおります。このたび、新たな取り組みとして、国内線の機内で配布しご好評いただいた都道府県シールをモチーフに、デジタル上でのVIRTUAL FLIGHTをNFT 化した「JAL TODOFUKEN NFT コレクション」を LINEのNFT総合マーケットプレイス「LINE NFT」上で7月29日（土）より販売します。 JALはNFTという新しいテクノロジーを用いた事業を通じてお客さまとの新たな関係性を構築し、関係人口創出へ貢献することを目指しています。本NFTコレクションは、「機内でのお客さまとのつながりを大切にしたい」というJAL TODOFUKEN SEALのコンセプトをもとに、デジタル上でもお客さまや地域と新たなつながりをつくりたいという想いから誕生しました。 JAL TODOFUKEN SEALと搭乗券(*3)をデザインしたNFTにより、「お客さまそれぞれの地域への想いを乗せた仮想フライト」を楽しんでいただけます。 第一弾では、北海道、東京、大阪、福岡、沖縄の全5都市を各350個限定でNFTとして発売し、さらに、2023年8月31日時点で5種類すべてをお持ちの方には、コンプリート特典としてスペシャルNFTをプレゼントします。さらに、コンプリートされた方から抽選で100名様に搭乗券を模したコンプリート特典(*4)を郵送します。 JALは、今後もJAL TODOFUKEN NFTコレクションのような新しいテクノロジーを活用した取り組みを通じ、お客さまとJAL、お客さまと地域のつながりをより深めていくことを目指します。 (*1)2023年2月9日付けプレスリリース「日本航空と博報堂、地域の特別な体験を提供するNFT 「KOKYO NFT」による関係人口創出の実証実験を開始」URL：https://press.jal.co.jp/ja/release/202302/007212.html (*2)Non-Fungible Token(非代替性トークン)とは、ブロックチェーン上で発行される唯一無二（非代替）のデジタルトークン（証票）のこと。　　改ざんが困難であり、データの唯一性を証明できます。 (*3)実際の航空券としてはご使用いただけません。 (*4)実際の航空券としてはご使用いただけません。  【JAL TODOFUKEN NFT コレクションNFT概要】 ・販売日時：2023年7月29日（土）12:00 ・販売点数：北海道・東京・大阪・福岡・沖縄5都市 各350点 ・販売価格：2,525円（税込） ・販売場所：LINE NFT ＊ご購入はこちらから：https://nft.line.me/store/brand/183  【コンプリート特典について】 ・内容 ：①スペシャルNFT（動画） ②搭乗券型コンプリート特典（物） ・条件 ：①②ともに、8月31日(木)23時00分～23時59分の間に全5都市のNFTを保有している方（全員） ※上記時刻にお持ちの対象NFTを出品されていた場合は保有状態とみなされません。 ※特典ご希望の場合、上記時刻間にNFTを動かされないようお願い申し上げます。 ※②は対象者の中から抽選で100名様限定となります。 ・配布方法 ：①DOSI Wallet通知：LINE公式アカウントから特典獲得の通知 ②LINE NFT：LINE公式アカウントから、受取用フォームのURLをご連絡 ・配布時期 ：①9月8日以降、②9月15日以降順次 【LINE NFTについて】 LINE NFTとは、LINEユーザーなら簡単にアカウント開設ができ、NFTの購入、保有、交換、出品などさまざまなNFT体験をワンストップで楽しむことができるNFTマーケットプレイスです。（運営：LINE Xenesis株式会社） 暗号資産「FINSCHIA」（旧LINK）や、LINE Payによる日本円決済で購入したNFTは、NFTウォレット「DOSI Wallet（ドシウォレット）」で管理され、手軽に管理することができます。 以上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。",23/07/20,"3,078.0","3,055.0",1,1,-1.5
23/07/25,JALは、2023年8月1日から適用となる日本発国際貨物燃油サーチャージを、国土交通省へ申請しました。基準となる2023年6月のジェット燃料の平均価格が1バレル当たり90.26米ドルであったことから、燃油指標価格を「90.00以上95.00未満」とし、サーチャージ額は1kgあたり63円(米州・欧州など遠距離路線)、42円(アジア遠距離路線)、35円(アジア近距離路線)となります。 JALは日本発国際貨物燃油サーチャージの改定時期を年12回(毎月)としており、また、各月の貨物燃油サーチャージ額は「シンガポールで取り引きされるジェット燃油(ケロシン)価格の前々月の平均値」を燃油指標価格として、2022年4月より導入した以下テーブルに従いサーチャージ額を決定します。 JALは最大限の自助努力を行いながら、安定的な貨物輸送サービスの提供に努めてまいります。 以上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/25,"3,080.0","3,074.0",1,1,-0.666
23/07/26,（共同リリース） 2023年7月26日 日本航空株式会社 全日本空輸株式会社 日本航空株式会社（以下、「JAL」）と全日本空輸株式会社（以下、「ANA」）は、公益財団法人日本オリンピック委員会と「TEAM JAPANオフィシャルサポーターシップ契約（旅客航空輸送サービス）」の契約を締結しました。 両社は東京2020オリンピック競技大会の際には、オフィシャルパートナーとして共同で日本代表選手団をサポートするだけでなく、アテネからの聖火の輸送や、大会の成功に向けての機運醸成を行ってまいりました。 このたび、JALとANAがTEAM JAPANオフィシャルサポーターになることにより、パリ2024オリンピック競技大会を始めとした対象大会における、TEAM JAPANの安心・安全な移動の実現に向けた輸送協力だけでなく、スポーツの価値を通じて豊かな社会づくりに貢献できるよう、国内における様々なスポーツの普及や機運醸成をはじめ、アスリート支援にも積極的に取り組んでまいります。 ＜契約の概要＞ 1． 契約プログラム ： TEAM JAPAN オフィシャルサポーターシップ（旅客航空輸送サービス） 2． 契約期間  　　  ： 2024年12月31日まで 3． 権利活用の対象 ： 日本代表選手団、TEAM JAPAN ＊以下は日本代表選手団参加予定の国際総合競技大会 ＜2023年＞ 第2回　東アジアユース競技大会（モンゴル・ウランバートル） 第19回　アジア競技大会（中国・杭州） ＜2024年＞ 第4回 ユースオリンピック冬季競技大会（韓国・江原道） 第6回　アジアインドア&マーシャルアーツゲームズ（タイ・バンコク、チョンブリ） 第33回 オリンピック競技大会（フランス・パリ） 4． 領 域 　　　　  ： 日本国内 【JAL 赤坂 祐二社長コメント】 JALは、日本代表選手団、当社所属のアスリート社員をはじめ、すべてのアスリートを応援しています。前大会に続き、今回も両社が力を合わせてパリ2024オリンピック競技大会に向けてTEAM JAPANのサポートができることを大変喜ばしく思います。 JALは、スポーツのチカラで人々の心をつなぎ、夢と希望にあふれる社会を目指し、日本の翼としてTEAM JAPANのチャレンジを全力で応援してまいります。 【ANA 井上 慎一社長コメント】 ANAは、スポーツには多くの人々に夢や希望を与え、世界中をワクワクさせる力があると信じており、これまでも多くのスポーツ支援を行ってまいりました。この度、日本航空株式会社と共にTEAM JAPANオフィシャルサポーターシップ契約を締結させていただいたことで、日本を代表するアスリートの皆さまのサポートができることを大変光栄に感じております。ANAは、グループ一丸となってTEAM JAPANを全力でサポートし、皆さまと共にパリ2024オリンピック競技大会に向けてTEAM JAPANの応援機運を醸成してまいります。 【JOC 山下 泰裕会長コメント】 全日本空輸株式会社様および日本航空株式会社様と、パリ2024オリンピック競技大会の開催1年前となる今日、TEAM JAPANオフィシャルサポーターシップ契約の締結を発表できましたことを大変嬉しく思います。両社におかれましては、永年にわたり本会のオリンピック・ムーブメントの推進やトップアスリートの育成強化のサポートだけでなく、数多くの競技団体のサポートを通じて、スポーツ界を幅広くご支援頂いております。オリンピックをはじめとする国際総合競技大会への派遣においては、両社が提供して下さる安心・安全な旅客航空輸送サービスは、アスリートが本番の舞台で最高のパフォーマンスを発揮するために欠かせないものです。 今後も、両社の皆さまと共に連携して、TEAM JAPANの活躍を支え、スポーツを通じた活力ある社会づくりに取り組んで参ります。 以 上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/26,"3,065.0","3,062.0",1,1,-5.833
23/07/26,JALは、運航乗務職（自社養成パイロット）の業務体験を通じて、パイロットの業務や航空業界について理解を深めていただくために、今年もオンラインでのインターンシップを開催します。 このインターンシップでは、JALのパイロットの具体的な業務内容や個々の能力を発揮しつつ、仲間との協力を通じて安全なフライトを実現する方法をはじめ、パイロットの使命感や安全への想い、環境問題への取り組みなどについても共有し、参加者の皆さんにJALのパイロットとして働く姿をイメージしていただけるような機会を提供します。 このインターンシップは、パイロットに興味がある方だけでなく、さまざまな企業研究をしている方にも役立つ内容です。皆さまのご応募をお待ちしています。 インターンシップ概要 1. 対象  　 ： 大学生または大学院生、高等専門学校（専攻科）の学生 （学年・専攻・文理不問、ただし短期大学を除く） 2. 内容   　： 業務紹介、グループワーク、運航乗務員との交流を通じて「JALパイロット」の仕事や その本質について学ぶことができます。 ※内容は変更となる場合があります。 ※学部1、2年生と3年生以上で一部異なる内容にて実施します。 3．実施期間 ：（日程は変更となる場合があります。） ・1コース：2023年  9月  5日（火）～9月 15日（金） ・2コース：2023年10月17日（火）～11月 2日（木） ※上記の期間中で1日、もしくは2日間の実施となります。 4. 形式    　：  全コースオンライン形式 5. 応募方法 ：  JALインターンシップページよりエントリーしてください。 エントリー期間は以下の通りです。 ・1コース：2023年7月26日（水）～8月 6日（日） ・2コース：2023年9月 1日（金）～9月14日（木） ※日程は変更となる場合があります。 なお、JALの業務企画職との併願も可能です。例年多数のご応募をいただいており、今年もインターンシップご参加にあたり選考を行いますのでご了承ください。 また、エントリー前にインターンシップの内容をより詳しくご理解いただくため、以下の日程で説明会を実施します。併せてご応募ください。（エントリー要件ではありません。） 説明会　概要 1. 実施日    ： 2023年8月4日（金）※日程は変更となる場合があります。 2. 形式       ： オンライン形式 3. 応募方法 ： JALインターンシップページよりエントリーのうえ、お申込みください。 説明会のエントリー期間は2023年7月26日（水）～8月3日（木）です。 以上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/26,"3,065.0","3,062.0",1,1,-5.833
23/07/27,"～環境保全学習とチームビルディング強化を目的とした、新たな価値体験をご提案します～ ～環境保全学習とチームビルディング強化を目的とした、新たな価値体験をご提案します～ 日本航空株式会社（本社：東京都品川区、代表取締役社長：赤坂祐二、以下「JAL」）、株式会社農協観光（本社：東京都大田区、代表取締役社長：清水清男、以下「農協観光」）、株式会社ロイヤリティ マーケティング（本社：東京都渋谷区、代表取締役社長：長谷川剛、以下「ロイヤリティ マーケティング」）は、互いが　持つアセットやノウハウを結集し、企業・団体さま向けの体験型ワーケーション旅行商品「北海道・美幌町 植樹体験ワーケーションツアー」を本年7月にテスト販売を開始します。 新型コロナウイルス感染症の流行によって一変した日常が元に戻りつつあり、全国の企業では社員間のリアルなコミュニケーションの大切さや、組織の在り方が改めて重要視されています。また、企業・団体の社会的責務がより問われるようになり、持続可能な社会活動に取り組む企業・団体が増えております。 ワーケーションにおいても、休暇とのバランスを取りながら仕事をする従来型のバケーションスタイルから、農作業や地域貢献などSDGsを意識した体験型のワーケーションへのニーズが高まっており、その効果は組織におけるチームビルディングの強化や社員のウエルビーイングにつながると言われ、企業研修などで取り入れ始められています。 JALでは2022年2月、ワーケーションを軸に企業と自治体をつなぐ共創型コミュニティ「ワークスタイル研究会」を発足し、新しい働き方の推進と普及を目指して活動してきました。 ロイヤリティ マーケティングでは、「無駄のない消費社会構築に貢献する」という企業理念を掲げています。一から森を育み、未来について考え、アクションし続けることのシンボルとすることを目的に、2021年10月に北海道美幌町で「Pontaの森」の植樹活動を開始しました。 また、JAグループとしての強みを活かし、これまでも農業体験や農業の労働力支援など、全国の地域へ貢献できる旅行商品の企画・販売を行ってきた農協観光とJALは、2022年7月に、農山漁村地域における第一次産業の活性化・地域の活性化に資する取り組みを通じ地域の課題解決を促進することに関して、業務提携契約を締結しました。 このたび3社が協力し、植樹体験を通じた環境保全学習と組織におけるチームビルディング強化を図るためのソリューションを構築し、北海道美幌町にある「Pontaの森」での植樹や同町での農作業体験を組み込んだ本企画の販売に至りました。  ■旅行商品概要 1. ツアー名 ：北海道・美幌町　植樹体験ワーケーションツアー3日間 2. 日程 ： 1回目：2023年10月18日（水）～20日（金） 2泊3日 2回目：2023年10月25日（水）～27日（金） 2泊3日 3回目：2023年11月　8日（水）～10日（金） 2泊3日 3. 申込締切 ：1回目：8月16日（水）、2回目：8月23日（水）、3回目：9月6日（水） 4. 募集人員 ：20名 ※法人・企業様単位でのご参加をお勧めします。 5. 添乗員 ：同行しません 6. 最少催行人員：10名 7. 申込金 ：20,000円（旅行代金に充当します） 8. 食事条件 ：朝2回・昼2回・夕0回（弁当含む） 9. 利用ホテル ：ホテルルートイン北見大通西（1名様1室） 10. 旅行代金 ：98,000円 ※往復の航空機＋宿泊。日程表記載された食事。各種体験費用が含まれます。 ※現地でのご移動に伴う交通費は含まれておりません。 11. 販売開始日時：2023年7月 12. 問合せURL ：https://forms.gle/eJtLKGnUSTwD6Ww89 13. 旅行企画・実施：株式会社農協観光 14. 協力　　　：株式会社ロイヤリティ マーケティング、一般社団法人more trees、日本航空株式会社、 美幌町、株式会社FoundingBase（WorkingSpace KITEN） 15. 行程 ： これからも社会や地域の課題解決につなげる活動に取り組み、新しい価値の提供を目指します。 以上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。",23/07/27,"3,075.0","3,077.0",2,2,-5.833
23/07/31, （共同リリース） 2023年7月31日 日本航空株式会社 株式会社エー・スター・クォンタム 日本航空株式会社（所在地：東京都品川区、代表取締役社長：赤坂 祐二、以下「JAL」）と株式会社エー・スター・クォンタム（所在地：東京都港区、代表取締役社長：船橋 弘路、以下「エー・スター・クォンタム」）は、本邦航空業界初となる量子コンピューティング技術（*1）などによる最適化計算を活用した運航整備計画の最適化アプリケーションの開発に着手することで合意しました。本開発に関しては、JALグループの航空機整備を担う株式会社JALエンジニアリング（所在地：東京都大田区、代表取締役社長：田村 亮）が推進してまいります。 （*1）量子コンピューティング技術：量子力学的な現象を用いて、従来のコンピュータでは現実的な時間や規模で解けなかった問題を解くことが期待されるコンピューティング技術  ■開発合意に至った背景 航空機の運航整備計画は、機材の使用状況、整備士の数、整備項目の期限、格納庫の収容数、整備実施空港、整備器材数など、膨大な制約条件を加味して策定する必要があります。現在は、長年の経験を持つベテラン社員が莫大な労力を費やして策定しており、また、運航ダイヤの急な変更に合わせての計画最適化は容易ではなく、従来のコンピュータでは制約条件に適合した計画を短時間で作成することは現実的ではありませんでした。 JALとエー・スター・クォンタムは、この問題を解決するため、2021年1月より、エー・スター・クォンタムが持つ量子コンピューティング技術や数理最適化を応用した実証実験を、制約条件を増やしながら段階的に進めてまいりましたが、実用化のめどが付いたことから、今回の開発決定に至りました。このアプリケーションにより、ベテラン社員のノウハウを継承しながら、最適な計画を自動的かつ短時間に策定することが可能となります。また、計画を最適化することにより、品質向上などの新たな価値創造に繋げます。  ■開発の概要 ・ベテラン社員が持つ運航整備計画ノウハウの電子化 ・量子コンピューティング技術などによる最適化計算を活用した運航整備計画策定アプリケーションの開発  JALとエー・スター・クォンタムは、今後も、航空機整備で培った知見と、量子コンピューティング技術による課題解決の知見を相互に活用した取り組みを積極的に推進してまいります。 以上 ■株式会社JALエンジニアリングについて（http://www.jalec.co.jp/） JALグループの整備会社4社と、一部機能を除くJAL本体の整備本部の統合により2009年に設立。羽田、成田、伊丹の各空港を主な拠点に、JALをはじめジェイエアやZIPAIR Tokyo、スプリング・ジャパンなどJALグループが運航する約200機の航空機の整備と整備計画の策定・管理を担当しており、長年の経験の中で培ってきた幅広い知識や高度な技術力を活用した高品質の整備により、空の安全を支えています。 ■株式会社エー・スター・クォンタムについて (https://a-star-quantum.jp/) 量子コンピューティング技術や古典コンピュータによる数理最適化をハイブリッドで組み合わせた最適化計算ソフトウェア開発のスタートアップ企業として2018年7月に創業し、これまでに大手企業が主催するオープンイノベーションやスタートアップ支援先企業に採択されました。主に物流分野と広告分野の課題解決にチャレンジしています。 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/31,"3,120.0","3,076.0",1,2,0.0
23/07/31,1． JALグループ 2023年6月 国際線輸送実績 2． JALグループ 2023年6月 国内線輸送実績 3． JALグループ 2023年6月 貨物郵便輸送実績 4． JALグループ 2023年6月 運航状況 以上 この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/31,"3,120.0","3,076.0",1,2,0.0
23/07/31,～北海道エアシステムが札幌(丘珠)=根室中標津線を開設～ ～北海道エアシステムが札幌(丘珠)=根室中標津線を開設～   この画像の著作権その他の知的財産権については、当社またはその提供者が権利を有します。個人的使用または非営利目的の場合のみダウンロードして使用いただけます。但し、報道目的の場合はこの限りではありません。,23/07/31,"3,120.0","3,076.0",1,2,0.0
